ID,SMILES,ST Gap,HL Gap
10797,c1ccc2oc(C3CCC(c4cncc5c4[nH]c4c(C6CCC(n7c8ccccc8c8c9ccccc9[nH]c87)CC6)cncc45)CC3)nc2c1,0.1074,3.630272874
10798,c1cnc2nccc(C3CCC(c4cncc5c4[nH]c4c(C6CCC(c7c8ncsc8cc8ncsc78)CC6)cncc45)CC3)c2c1,0.8816,4.336680818
10799,c1ccc2c(C3CCC(c4ccnc5c4ccc4c(C6CCC(c7ccc8c(c7)sc7ncccc78)CC6)ccnc45)CC3)coc2c1,1.1834,4.562263324
10800,CC1c2ccccc2-c2ccc(C3CCC(c4ccnc5c4ccc4c(C6CCC(c7c8ccoc8cc8ccoc78)CC6)ccnc45)CC3)cc21,1.1855,4.271101344
10801,c1cnc2c(c1)-c1cc(C3CCC(c4ccnc5c4ccc4c(C6CCC(n7cnc8nc9nc[nH]c9nc87)CC6)ccnc45)CC3)cnc1[SiH2:2]2,2.8081,3.927149248
10802,C[SiH]1c2ccccc2-c2ccc(C3CCC(c4ccnc5c4ccc4c(C6CCC(c7ccc8c(c7)-c7ncccc7[SiH2:2]8)CC6)ccnc45)CC3)cc21,1.2886,4.072458124
10803,Cc1cccc2c3cccc(C)c3n(C3CCC(c4ccc5c(c4)C(C)c4cc(C6CCC(c7nc8cc9ocnc9cc8o7)CC6)ccc4-5)CC3)c12,1.0137,4.163072086
10804,Cc1cccc2c3cccc(C)c3n(C3CCC(c4ccc5c(c4)C(C)c4cc(C6CCC(c7ccc(-c8ccccn8)nc7)CC6)ccc4-5)CC3)c12,0.9103,4.05721974
10805,CC1c2cc(C3CCC(c4ccc(-c5cc6c7c(c5)CCCN7CCC6)cc4)CC3)ccc2-c2ccc(C3CCC(c4cccc5c4ccn5C)CC3)cc21,0.8876,4.018035324
10806,c1cnn(C2CCC(c3cnc4c(c3)-c3cc(C5CCC(c6c7ccoc7cc7ccoc67)CC5)cnc3[SiH2:2]4)CC2)c1,1.0606,4.160895174
10807,c1ccc2c(c1)[nH]c1c2c2ccccc2n1C1CCC(c2cnc3c(c2)-c2cc(C4CCC(n5cccn5)CC4)cnc2[SiH2:2]3)CC1,0.006,3.235979688
10808,Cn1ccc2c(C3CCC(c4cnc5c(c4)-c4cc(C6CCC(n7cnc8cc9nc[nH]c9cc87)CC6)cnc4[SiH2:2]5)CC3)cccc21,0.6721,3.927149248
10809,c1ccc2c(c1)c1ccncc1n2C1CCC(c2cnc3c(c2)-c2cc(C4CCC(c5c6ncsc6cc6ncsc56)CC4)cnc2[SiH2:2]3)CC1,0.9507,4.02320549
10810,c1cnc2c(c1)-c1cc(C3CCC(c4cnc5sc6ncc(C7CCC(c8ccc(-n9cnc%10ccccc%109)cc8)CC7)cc6c5c4)CC3)cnc1[SiH2:2]2,0.9907,4.282802246
10811,CC1(C)c2ccccc2N(C2CCC(c3cnc4sc5ncc(C6CCC(c7nc8cc9ocnc9cc8o7)CC6)cc5c4c3)CC2)c2ccccc21,0.0242,3.484691884
10812,Cc1cccc2c3cccc(C)c3n(C3CCC(c4c5ncsc5c(C5CCC(n6c7ccncc7c7cnccc76)CC5)c5ncsc45)CC3)c12,0.4151,3.567142426
10813,c1cnc2c(c1)[SiH2:2]c1ccc(C3CCC(c4c5ncsc5c(C5CCC(c6c7ncsc7cc7ncsc67)CC5)c5ncsc45)CC3)cc1-2,1.1322,4.357089368
10814,CN1c2ccccc2Sc2cc(C3CCC(c4c5ncsc5c(C5CCC(c6ccnc7c6[CH2:2]c6cccnc6[SiH2:2]7)CC5)c5ncsc45)CC3)ccc21,0.3174,3.394350036
10815,O=S(=O)(C(c1ccccc1)c1ccc2c(c1)-c1cnccc1[SiH2:2]2)C(c1ccccc1)c1ccc2c(c1)oc1ccccc12,1.145,4.523623136
10816,CN1c2ccccc2N(C)c2cc(C(c3ccccc3)S(=O)(=O)C(c3ccccc3)n3cnc4nc5nc[nH]c5cc43)ccc21,0.4687,3.65857273
10817,c1ccc(C(c2cncc(C(c3ccccc3)n3ccc4nc5ccoc5nc43)c2)c2nc3ccccc3o2)cc1,1.0501,4.51301069
10818,c1ccc(C(c2cncc(C(c3ccccc3)c3ccc4c(c3)[SiH2]c3cnccc3[SiH2:2]4)c2)c2ccc3c(c2)Oc2ccccc2O3)cc1,0.7331,4.198174792
10819,c1ccc(C(c2cnc3sc4ncccc4c3c2)c2cncc(C(c3ccccc3)c3coc4ccccc34)n2)cc1,0.5124,4.29259835
10820,Cn1ccc2c(C(c3ccccc3)c3cnncc3C(c3ccccc3)c3ccc(-c4ccccn4)nc3)cccc21,0.7874,4.018035324
10821,c1ccc(C(c2cc3nc4ccoc4nc3o2)c2cnncc2C(c2ccccc2)n2nnc3ccccc32)cc1,0.7748,4.4218525
10822,c1ccc(C(c2ccc3c(c2)[CH2:2]c2cccnc2[SiH2:2]3)c2ncnc(C(c3ccccc3)c3ccnc4c3[SiH2:2]c3cccnc3[SiH2]4)n2)cc1,0.6575,4.871384828
10823,CN(C)c1ccc(C(c2ccccc2)c2nnc(C(c3ccccc3)c3coc4ccccc34)n2C)cc1,1.1108,4.862405066
10824,c1ccc(NC(c2ccccc2)c2nnc(C(c3ccccc3)n3c4ccccc4c4ccccc43)s2)cc1,0.316,4.186201776
10825,c1ccc(C(c2ccnnc2)c2nnc(C(c3ccccc3)c3ccc4c(c3)oc3ncccc34)s2)cc1,0.8487,4.721994242
10826,Fc1cc(C(c2ccccc2)c2nnc(C(c3ccccc3)c3cnc4oc5ncccc5c4c3)s2)cc(F)c1F,1.2508,4.883357844
10827,c1ccc(C(c2nnc(C(c3ccccc3)N3c4ccccc4CCc4ccccc43)s2)c2c3scnc3cc3ncsc23)cc1,0.5439,4.127697266
10828,CC(c1ccccc1)c1nnc(C(c2ccccc2)c2ccnc3c2[SiH2:2]c2cccnc2[SiH2]3)s1,0.6611,5.335883426
10829,O=c1[nH]ccn1C(c1ccccc1)c1nnc(C(c2ccccc2)n2c3ccccc3c3c4c(ccc32)[nH]c2ccccc24)s1,0.3597,3.670273632
10830,Cn1ccc2c(C(C3=C(C(c4ccccc4)n4cnc5ccccc54)C(=O)NC3=O)c3ccccc3)cccc21,0.0453,2.849305694
10831,Cc1cccc2c3cccc(C)c3n(C(C3=C(C(c4ccccc4)c4ccc5cc6c(cc5c4)c4ccccc4n6C)C(=O)NC3=O)c3ccccc3)c12,0.0842,2.492292126
10832,c1ccc(C(c2cccc3c2[SiH2:2]c2cccnc2[SiH2]3)c2ccc(C(c3ccccc3)c3c4ncsc4cc4ncsc34)c3ocnc23)cc1,1.183,4.54294323
10833,N#Cc1cc(C(c2ccccc2)N2c3ccccc3Sc3ccccc32)c(C(c2ccccc2)n2ccc3ccccc32)cc1C#N,0.0461,3.205775034
10834,N#Cc1cc(C(c2ccccc2)c2cncc3c2[SiH2:2]c2ccncc2-3)c(C(c2ccccc2)c2cccc3c(=O)cc[nH]c23)cc1C#N,0.0094,3.395438492
10835,N#Cc1cc(C#N)c(C(c2ccccc2)c2ccc3c(c2)S(=O)(=O)c2ccccc2-3)cc1C(c1ccccc1)c1cc2c3c(c1)CCCN3CCC2,0.0167,2.894748732
10836,C[SiH]1c2ccccc2-c2ccc(C(c3ccccc3)c3cc(C(c4ccccc4)c4ccnc5c4ccc4cccnc45)c(C#N)cc3C#N)cc21,0.581,3.822113244
10837,N#Cc1cc(C#N)c(C(c2ccccc2)c2ccc3c4ccccc4c4nccnc4c3c2)cc1C(c1ccccc1)c1ccc2c(c1)[CH2:2]c1ncccc1[SiH2:2]2,0.8465,4.245250514
10838,c1ccc(NC(c2ccccc2)c2cncc3ncc(C(c4ccccc4)n4cccn4)cc23)cc1,0.3624,3.705920566
10839,c1ccc(C(c2cnc3cncc(C(c4ccccc4)n4cnc5cc6nc[nH]c6cc54)c3c2)n2ccc3cnccc32)cc1,0.1098,3.282239068
10840,CN1c2ccccc2Oc2cc(C(c3ccccc3)c3cc(C(c4ccccc4)c4c5scnc5cc5ncsc45)c(F)c(F)c3F)ccc21,0.1375,3.345097402
10841,CN1c2ccccc2Sc2cc(C(c3ccccc3)c3cc(C(c4ccccc4)c4ccc5c(c4)oc4ccccc45)c(F)c(F)c3F)ccc21,0.6038,4.014769956
10842,c1ccc(NC(c2ccccc2)c2nc3nccnc3nc2C(c2ccccc2)n2ccc3cc4ccoc4cc32)cc1,0.0323,2.064528918
10843,c1ccc(C(c2nc3nccnc3nc2C(c2ccccc2)n2c3ccncc3c3cnccc32)n2ccc3cc4ccoc4cc32)cc1,0.016,2.035140606
10844,O=c1c2ccccc2n(C(c2ccccc2)c2nc3nccnc3nc2C(c2ccccc2)n2c3ccccc3c3c4ccccc4[nH]c32)c2ccccc12,0.0088,1.575267946
10845,CC1(C)c2ccccc2-c2ccc(C(c3ccccc3)c3ccc(C(c4ccccc4)N4c5ccccc5Sc5ccccc54)c4sccc34)cc21,0.6629,4.228379446
10846,Cn1ccc2c(C(c3ccccc3)c3cc(C=O)c(C(c4ccccc4)n4c5ccccc5c5ccccc54)cc3C=O)cccc21,0.054,2.705901616
10847,O=Cc1cc(C(c2ccccc2)c2c3scnc3cc3ncsc23)c(C=O)cc1C(c1ccccc1)c1ccc2c3ccccc3c3[nH]cnc3c2c1,0.0153,3.054207536
10848,O=Cc1cc(C(c2ccccc2)N2c3ccccc3Sc3ccccc32)c(C=O)cc1C(c1ccccc1)c1ccnc2cnncc12,0.0483,2.585083
10849,c1ccc(C(c2ccc3c(c2)-c2cnccc2[SiH2:2]3)c2ccc(C(c3ccccc3)n3cnnc3)c3ncsc23)cc1,1.1947,4.763627684
10850,c1ccc(C(c2ccnc3ncccc23)c2ccc(C(c3ccccc3)c3ccnc4c3[SiH2:2]c3cccnc3[SiH2]4)c3scnc23)cc1,0.7716,4.786213146
10851,c1ccc(C(c2ccc3cnc4ccccc4c3c2)c2ccc(C(c3ccccc3)c3ccc4c(c3)[SiH2]c3cnccc3[SiH2:2]4)c3scnc23)cc1,1.1834,4.690701132
10852,CN(C)c1ccc2cc(C(c3ccccc3)c3ccc(C(c4ccccc4)P(c4ccccc4)c4ccccc4)c4ncsc34)ccc2c1,1.1,4.092322446
10853,c1ccc(C(c2ccc3c4ccccc4c4[nH]cnc4c3c2)c2ccc(C(c3ccccc3)N3c4ccccc4Sc4ccccc43)c3scnc23)cc1,0.5563,3.972320172
10854,Cn1c2ccccc2c(=O)c2ccc(C(c3ccccc3)c3cc(C(c4ccccc4)c4ccc5c(c4)S(=O)(=O)c4ccccc4-5)cc([SH](=O)=O)c3)cc21,0.6678,3.646871828
10855,O=[SH](=O)c1cc(C(c2ccccc2)c2ccc(-c3cc4c5c(c3)CCCN5CCC4)cc2)cc(C(c2ccccc2)c2cccc3c2[SiH2:2]c2cccnc2[SiH2]3)c1,0.2639,3.456664142
10856,FC(F)(F)c1cc(C(c2ccccc2)c2ccc3c(c2)-c2cnccc2[SiH2:2]3)cc(C(c2ccccc2)c2ccc3c(c2)-c2cccnc2[SiH2:2]3)c1,1.1921,4.690701132
10857,Cn1ccc2c(C(c3ccccc3)c3ccc(C(c4ccccc4)c4ccc5c(c4)S(=O)(=O)c4ccccc4-5)c4c3C(=O)NC4=O)cccc21,0.0438,3.18645494
10858,O=C1NC(=O)c2c(C(c3ccccc3)n3cnc4nc5nc[nH]c5nc43)ccc(C(c3ccccc3)c3coc4ccccc34)c21,0.0912,3.541291596
10859,O=C1NC(=O)c2c(C(c3ccccc3)c3ccnc4c3ccc3cccnc34)ccc(C(c3ccccc3)c3ccc4c(c3)S(=O)(=O)c3ccccc3-4)c21,1.7467,0.774436444
10860,O=C1NC(=O)c2c(C(c3ccccc3)c3cc4nc5ccoc5nc4o3)ccc(C(c3ccccc3)c3cnc4sc5ncccc5c4c3)c21,0.3769,2.373106194
10861,Cn1ccc2c(C(c3ccccc3)c3c(F)c(F)c(C(c4ccccc4)c4ccc5c(c4)oc4ccccc45)c(F)c3F)cccc21,0.7628,4.304571366
10862,N#Cc1c(C(c2ccccc2)c2ccc3c(c2)[nH]c2ncccc23)cc(C(c2ccccc2)n2c3ccccc3c3ccncc32)c(C#N)c1C#N,0.0172,3.177203064
10863,N#Cc1cc(C#N)c(C(c2ccccc2)c2coc3ccccc23)c(C#N)c1C(C1=Cc2ccccc2C1)c1ccccc1,0.3231,3.498297584
10864,Cc1cccc2c1[nH]c1ccc(C(c3ccccc3)c3c(C#N)cc(C#N)c(C(c4ccccc4)c4cc5nc6ccoc6nc5o4)c3C#N)cc12,0.0758,3.205775034
10865,c1ccc(C(c2ccc(-c3ccc(C(c4ccccc4)n4cnc5nc6nc[nH]c6nc54)cn3)nc2)c2cnc3sc4ncccc4c3c2)cc1,0.8397,4.42865535
10866,c1ccc(C(c2ccc(-c3ccc(C(c4ccccc4)n4ccnc4)cn3)nc2)c2cnc3oc4ncccc4c3c2)cc1,0.8185,4.270285002
10867,CN(C)c1ccc2cc(C(c3ccccc3)c3ccc(-c4ccc(C(c5ccccc5)c5ccc6c(c5)[CH2:2]c5cccnc5[SiH2:2]6)cn4)nc3)ccc2c1,0.7607,3.701566742
10868,CN(C)c1ccc2cc(C(c3ccccc3)c3ccc(C(c4ccccc4)c4cccc5ncccc45)c4c3C(=O)C=CC4=O)ccc2c1,0.0209,2.090923976
10869,c1ccc(C(c2ccc3c4ccccc4c4nccnc4c3c2)c2c3[nH]cnc3c(C(c3ccccc3)n3c4ccccc4c4ccncc43)c3nc[nH]c23)cc1,0.282,3.528502238
10870,CN1c2ccccc2Oc2cc(C(c3ccccc3)c3c4[nH]cnc4c(C(c4ccccc4)c4ccc5c(c4)-c4ncccc4[SiH2:2]5)c4nc[nH]c34)ccc21,0.7987,4.10483969
10871,c1ccc(C(c2ccnc3cnncc23)c2coc3nc4occ(C(c5ccccc5)c5ccnc6c5ccc5cccnc56)c4nc23)cc1,0.4853,4.097492612
10872,c1ccc(C(c2ccc3cnc4ccccc4c3c2)c2coc3nc4occ(C(c5ccccc5)c5c6ccoc6cc6ccoc56)c4nc23)cc1,0.5492,3.792452818
10873,Cc1cccc2c1[nH]c1ccc(C(c3ccccc3)c3nc4nc5nc(C(c6ccccc6)c6ccc7c(c6)[SiH](C)c6ccccc6-7)[nH]c5nc4[nH]3)cc12,0.9066,4.158446148
10874,CN1c2ccccc2Oc2cc(C(c3ccccc3)c3nc4nc5nc(C(c6ccccc6)n6cnnc6)oc5cc4o3)ccc21,0.0736,3.158427198
10875,c1ccc(C(c2ccc(-c3ccccn3)nc2)c2nc3nc4nc(C(c5ccccc5)c5ccc6c(c5)-c5cccnc5[SiH2:2]6)oc4cc3o2)cc1,0.9519,4.300217542
10876,Cn1c2ccccc2c(=O)c2ccc(C(c3ccccc3)c3nc4cc5nc(C(c6ccccc6)c6cnc7c(c6)[SiH2:2]c6cccnc6-7)oc5nc4o3)cc21,0.7841,3.973680742
10877,c1ccc(C(c2ccc(-c3cc4c5c(c3)CCCN5CCC4)cc2)c2nc3cc4nc(C(c5ccccc5)N5c6ccccc6CCc6ccccc65)oc4nc3o2)cc1,0.2033,3.385914502
10878,O=S1(=O)c2ccccc2-c2ccc(C(c3ccccc3)c3nc4cc5nc(C(c6ccccc6)c6c7ccoc7cc7ccoc67)oc5nc4o3)cc21,0.6795,3.709730162
10879,Fc1cc(C(c2ccccc2)c2nc3nc4oc(C(c5ccccc5)c5ccc6c(c5)oc5ccccc56)nc4nc3o2)cc(F)c1F,0.5354,3.74020693
10880,c1ccc(C(c2ccc3c(c2)-c2ncccc2[SiH2:2]3)c2nc3nc4oc(C(c5ccccc5)c5ccc6c7ccccc7c7[nH]cnc7c6c5)nc4nc3o2)cc1,0.4029,3.560339576
10881,C1=C(C(c2ccccc2)c2nc3nc4nc(C(c5ccccc5)n5ccc6nc7ccoc7nc65)oc4nc3o2)Cc2ccccc21,0.3516,3.638980522
10882,c1ccc(C(c2ccc3c4ccccc4c4nccnc4c3c2)c2nc3nc4nc(C(c5ccccc5)c5ccc6c7ccccc7c7[nH]cnc7c6c5)oc4nc3o2)cc1,0.3952,3.640613206
10883,c1ccc(C(c2ccc3c(c2)Cc2cc(C(c4ccccc4)N4c5ccccc5Sc5ccccc54)ccc2-3)c2ccnc3c2ccc2cccnc23)cc1,0.5831,3.615306604
10884,c1ccc(C(c2ccc3c(c2)[SiH2]c2cnccc2[SiH2:2]3)c2ccc3c(c2)oc2cc(C(c4ccccc4)c4cc5ccccc5s4)ccc23)cc1,1.0866,4.554099904
10885,CN1c2ccccc2N(C)c2cc(C(c3ccccc3)c3cncc4c3[nH]c3c(C(c5ccccc5)c5ccnc6c5ccc5cccnc56)cncc34)ccc21,0.0284,3.131487912
10886,c1ccc(C(c2ccc3c(c2)[CH2:2]c2cccnc2[SiH2:2]3)c2cncc3c2[nH]c2c(C(c4ccccc4)N4c5ccccc5Sc5ccccc54)cncc23)cc1,0.2692,3.905108014
10887,c1ccc(C(c2cnc3c(c2)[SiH2:2]c2cccnc2-3)c2cnc3oc4ncc(C(c5ccccc5)n5ccc6ccccc65)cc4c3c2)cc1,0.2412,3.750275148
10888,c1ccc(C(c2ccc3c(c2)[SiH2]c2cnccc2[SiH2:2]3)c2cnc3oc4ncc(C(c5ccccc5)c5cncc6c5[SiH2:2]c5ccncc5-6)cc4c3c2)cc1,1.0183,4.554644132
10889,CC1(C)c2ccccc2-c2ccc(C(c3ccccc3)c3ccc4cc5ccccc5cc4c3C(c3ccccc3)c3ccc4c(c3)sc3ccccc34)cc21,1.3814,3.483331314
10890,CC1c2cc(C(c3ccccc3)c3ccc4cnccc4c3)ccc2-c2ccc(C(c3ccccc3)n3cnc4ccccc43)cc21,1.2713,4.492330026
10891,Cc1cccc2c3cccc(C)c3n(C(c3ccccc3)c3ccc4c(c3)C(C)c3cc(C(c5ccccc5)c5ccc6c(c5)C(C)(C)c5ccccc5-6)ccc3-4)c12,0.9329,4.423485184
10892,c1ccc(C(c2ccnnc2)c2ccc3c(c2)sc2cc(C(c4ccccc4)n4ccc5ccccc54)ccc23)cc1,0.8387,4.030824682
10893,c1ccc(C(c2ccc3c(c2)-c2ncccc2[SiH2:2]3)c2ccc3c(c2)sc2cc(C(c4ccccc4)c4cccc5ncccc45)ccc23)cc1,1.2128,4.452873496
10894,Cn1c2ccccc2c2cc3cc(C(c4ccccc4)c4ccc5c(c4)sc4cc(C(c6ccccc6)c6cocn6)ccc45)ccc3cc21,1.0163,3.795446072
10895,CN1c2ccccc2Sc2cc(C(c3ccccc3)c3cnc4c(c3)[SiH2:2]c3cc(C(c5ccccc5)c5cccs5)cnc3-4)ccc21,0.3378,3.667280378
10896,c1ccc(C(c2cnc3c(c2)[SiH2:2]c2cc(C(c4ccccc4)n4ccc5cc6ccoc6cc54)cnc2-3)c2ccc3c(c2)oc2ncccc23)cc1,0.2294,3.536665658
10897,c1ccc(C(c2ccc(-c3ccccn3)nc2)c2cnc3c(c2)[SiH2:2]c2cc(C(c4ccccc4)N(c4ccccc4)c4ccccc4)cnc2-3)cc1,0.2378,3.672722658
10898,c1ccc(C(c2cncc3c2[SiH2:2]c2c-3cncc2C(c2ccccc2)n2c3ccccc3c3c4ccccc4[nH]c32)n2cnc3nc4nc[nH]c4cc32)cc1,0.0098,2.641410598
10899,c1ccc(C(c2ccc3c(c2)-c2cccnc2[SiH2:2]3)c2cncc3c2[SiH2:2]c2c-3cncc2C(c2ccccc2)c2ccc3cnc4ccccc4c3c2)cc1,1.1118,4.376681576
10900,CN(C)c1ccc2cc(C(c3ccccc3)c3cnc4c(c3)-c3cc(C(c5ccccc5)n5ccnc5)cnc3[SiH2:2]4)ccc2c1,0.5951,3.563877058
10901,Cn1c2ccccc2c2cc3cc(C(c4ccccc4)c4cnc5c(c4)-c4cc(C(c6ccccc6)c6ccnc7cnncc67)cnc4[SiH2:2]5)ccc3cc21,0.3496,2.983185782
10902,c1ccc(C(c2cnc3c(c2)-c2cc(C(c4ccccc4)N4c5ccccc5Sc5ccccc54)cnc2[SiH2:2]3)c2ccc3c4ccccc4c4[nH]cnc4c3c2)cc1,0.2816,3.6327219
10903,c1ccc(C(c2cnc3oc4ncccc4c3c2)c2cncc3c2-c2c(C(c4ccccc4)n4cnc5nc6nc[nH]c6nc54)cncc2[SiH2:2]3)cc1,0.6626,4.147289474
10904,c1ccc(C(c2ccc3c(c2)sc2ccccc23)c2cncc3c2-c2c(C(c4ccccc4)c4ccc5c6ccccc6c6nccnc6c5c4)cncc2[SiH2:2]3)cc1,0.6513,3.90619647
10905,c1ccc(C(c2ccc(-c3ccccn3)nc2)c2cncc3c2-c2c(C(c4ccccc4)c4ccc5c(c4)Oc4ccccc4O5)cncc2[SiH2:2]3)cc1,0.1372,3.555713638
10906,CC1(C)c2ccccc2N(C(c2ccccc2)c2cncc3c2-c2c(C(c4ccccc4)c4ccnc5c4[SiH2:2]c4cccnc4[SiH2]5)cncc2[SiH2:2]3)c2ccccc21,0.0395,3.309994696
10907,c1ccc(C(c2ccc(-c3cc4c5c(c3)CCCN5CCC4)cc2)c2cncc3c2-c2c(C(c4ccccc4)c4cccc5c4[SiH2:2]c4cccnc4[SiH2]5)cncc2[SiH2:2]3)cc1,0.0073,3.021009628
10908,Cc1c(-c2ccc3c(c2)sc2ccccc23)ccc(-c2cncc(-c3ccc(-c4nc5ccccc5o4)c(C)c3C)n2)c1C,0.935,4.163888428
10909,Cc1c(-c2ccc(N(C)C)cc2)ccc(-c2cnncc2-c2ccc(-c3ccc4c(c3)[SiH2]c3cnccc3[SiH2:2]4)c(C)c2C)c1C,0.5294,3.69122641
10910,Cc1c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)ccc(-c2ncnc(-c3ccc(-c4ccc5c(c4)Sc4ccccc4N5C)c(C)c3C)n2)c1C,0.1838,3.314892748
10911,Cc1c(-c2cnc3oc4ncccc4c3c2)ccc(-c2nnc(-c3ccc(-c4cccc5ncccc45)c(C)c3C)n2C)c1C,1.2908,4.526072162
10912,Cc1c(-c2cocn2)ccc(-c2nnc(-c3ccc(-n4ccc5cnccc54)c(C)c3C)s2)c1C,0.6239,3.896400366
10913,Cc1c(C2=CC(=O)C=C(c3ccc(-n4ccc5cnccc54)c(C)c3C)C2=O)ccc(-c2ccnc3ncccc23)c1C,1.5086,2.992165544
10914,Cc1c(-c2ccnc3cnncc23)ccc(-c2ccc(-c3ccc(P(c4ccccc4)c4ccccc4)c(C)c3C)c3ocnc23)c1C,0.356,3.59870765
10915,Cc1c(-c2cc3c4c(c2)CCCN4CCC3)ccc(-c2ccc(-c3ccc(C4c5ccccc5-c5ccccc54)c(C)c3C)c3ocnc23)c1C,2.9046,2.740732208
10916,Cc1c(-c2ccc3c(c2)-c2ncccc2[SiH2:2]3)ccc(-c2ccc(-c3ccc(-c4ccc5c6ccccc6n(C)c5c4)c(C)c3C)c3ocnc23)c1C,0.8909,4.101030094
10917,Cc1c(-c2ccc3c(c2)-c2cccnc2[SiH2:2]3)ccc(-c2ccc(-c3ccc(-n4nnc5ccccc54)c(C)c3C)c3nn[nH]c23)c1C,1.0238,4.31164633
10918,Cc1c(-c2ccc3c(c2)-c2cccnc2[SiH2:2]3)ccc(-c2ccc(-c3ccc(-c4ccnc5c4[SiH2:2]c4cccnc4[SiH2]5)c(C)c3C)c3[nH]nnc23)c1C,1.0219,4.320898206
10919,Cc1c(-c2ccc3c(c2)sc2ccccc23)ccc(-c2cc(-c3ccc(-n4c5ccccc5c5cnccc54)c(C)c3C)c(C#N)cc2C#N)c1C,0.2463,3.618844086
10920,Cc1c(-c2ccc3c(c2)[SiH2]c2cnccc2[SiH2:2]3)ccc(-c2ccc3ccccc3c2-c2ccc(-c3cccs3)c(C)c2C)c1C,1.3843,4.449336014
10921,Cc1c(-c2cc3c4c(c2)CCCN4CCC3)ccc(-c2c(-c3ccc(-n4c5c(C)cccc5c5cccc(C)c54)c(C)c3C)ccc3ccccc23)c1C,0.6262,3.658028502
10922,Cc1c(-c2ccc3c(c2)Sc2ccccc2N3C)ccc(-c2cnc3ncc(-c4ccc(-n5cccn5)c(C)c4C)cc3c2)c1C,0.1764,3.27761313
10923,Cc1c(-c2cnc3ncc(-c4ccc(-c5ccnc6c5ccc5cccnc56)c(C)c4C)cc3c2)ccc(-c2coc3ccccc23)c1C,0.7411,3.972592286
10924,Cc1c(-c2ccc3c(c2)-c2ccncc2[SiH2:2]3)ccc(-c2cnc3ncc(-c4ccc(-n5ccc6cc7ccoc7cc65)c(C)c4C)cc3c2)c1C,0.0852,3.232170092
10925,Cc1c(-c2ccc3c(c2)-c2ccncc2[SiH2:2]3)ccc(-c2cnc3ncc(-c4ccc(-c5ccc6c(c5)oc5ncccc56)c(C)c4C)cc3c2)c1C,0.8277,4.20144016
10926,Cc1c(-c2ccc3cc(N(C)C)ccc3c2)ccc(-c2cnc3ncc(-c4ccc(-c5ccc6c(c5)oc5ccccc56)c(C)c4C)cc3c2)c1C,0.458,3.2789737
10927,Cc1c(-c2ccc3c(c2)C(C)(C)c2ccccc2-3)ccc(-c2cnc3ncc(-c4ccc(-n5c6ccccc6c6ccccc65)c(C)c4C)cc3c2)c1C,0.3501,3.528230124
10928,Cc1c(-c2ccc3c(c2)[SiH2]c2cnccc2[SiH2:2]3)ccc(-c2cnc3cc(-c4ccc(-n5ccc6nc7ccoc7nc65)c(C)c4C)cnc3c2)c1C,2.8599,2.781549308
10929,Cc1c(-c2cnc3cc(-c4ccc(N5c6ccccc6Oc6ccccc65)c(C)c4C)cnc3c2)ccc(-c2cccc3c2ccn3C)c1C,0.0024,2.811209734
10930,Cc1c(-c2ccc3c(c2)[SiH2]c2cnccc2[SiH2:2]3)ccc(-c2cnc3cc(-c4ccc(-c5cocn5)c(C)c4C)cnc3c2)c1C,2.842,2.732840902
10931,Cc1c(-c2ccc3cc4c(cc3c2)c2ccccc2n4C)ccc(-c2cnc3cc(-c4ccc(-n5cnc6nc7nc[nH]c7cc65)c(C)c4C)cnc3c2)c1C,0.5999,3.143460928
10932,Cc1c(-c2ccc3c(c2)sc2ccccc23)ccc(-c2ccc(-c3ccc(-c4cccs4)c(C)c3C)c3nccnc23)c1C,0.6854,3.717621468
10933,Cc1c(-c2cncc3c2[SiH2:2]c2ccncc2-3)ccc(-c2ccc(-c3ccc(-c4c5ncsc5cc5ncsc45)c(C)c3C)c3nccnc23)c1C,0.8115,3.920890626
10934,Cc1c(-c2cc(-c3ccc(P(c4ccccc4)c4ccccc4)c(C)c3C)c(F)c(F)c2F)ccc(N(c2ccccc2)c2ccccc2)c1C,0.5293,4.05994088
10935,Cc1c(-c2cncc3c2[SiH2:2]c2ccncc2-3)ccc(-c2nc3nccnc3nc2-c2ccc(-c3cccc4c3ccn4C)c(C)c2C)c1C,0.1302,2.812570304
10936,Cc1c(C2=Cc3ccccc3C2)ccc(-c2nc3nccnc3nc2-c2ccc(-c3ccc4c(c3)C(C)c3ccccc3-4)c(C)c2C)c1C,0.3807,3.093391952
10937,Cc1c(-c2nc3nccnc3nc2-c2ccc(-n3ccc4nc5ccoc5nc43)c(C)c2C)ccc(N2c3ccccc3CCc3ccccc32)c1C,0.0185,2.211198364
10938,Cc1c(-c2ccc(-c3ccc(-n4c5ccncc5c5cnccc54)c(C)c3C)c3ccsc23)ccc(N(c2ccccc2)c2ccccc2)c1C,0.5522,3.954632762
10939,Cc1c(-c2ccnnc2)ccc(-c2cc(-c3ccc(-n4c5ccccc5c5cnccc54)c(C)c3C)cc([SH](=O)=O)c2)c1C,0.7783,4.052865916
10940,Cc1c(-c2cc(-c3ccc(-c4c5scnc5cc5ncsc45)c(C)c3C)cc(C(F)(F)F)c2)ccc(-c2ccc3c(c2)-c2ccncc2[SiH2:2]3)c1C,1.2143,4.574780568
